,step,type,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag
970,1,CASH_OUT,1277212.77,1277212.77,0,1,89,706712.7882,2149982.629,1,0,1
971,1,CASH_IN,24105.5,144,20875,0,62,292575.9587,383715.4896,0,1,0
972,1,PAYMENT,6854.06,19853,0,0,1,6854.06,0,0,1,0
973,1,CASH_OUT,111899.09,12998.94,10026771.77,0,80,2000974.07,6570756.873,0,0,1
974,1,PAYMENT,1231.79,20792,0,0,1,1231.79,0,0,1,0
975,1,PAYMENT,3380.1,19560.21,0,0,1,3380.1,0,0,1,0
976,1,DEBIT,2869.65,8768,15485,0,35,205226.0791,182818.3401,0,0,0
977,1,PAYMENT,1658.87,16543,0,0,1,1658.87,0,0,1,0
978,1,PAYMENT,823.36,14884.13,0,0,1,823.36,0,0,1,0
979,1,PAYMENT,7541.47,14060.77,0,0,1,7541.47,0,0,1,0
980,1,DEBIT,3635.93,106929,95816.79,0,46,344824.7383,745397.7169,0,0,0
981,1,PAYMENT,1328.59,14469,0,0,1,1328.59,0,0,1,0
982,1,TRANSFER,56145.85,21528,5075,0,55,267765.8069,308547.1783,0,0,1
983,1,PAYMENT,973.18,10762,0,0,1,973.18,0,0,1,0
984,1,PAYMENT,619.24,31960,0,0,1,619.24,0,0,1,0
985,1,DEBIT,300.41,39167,48749.55,0,52,299780.48,539895.8769,0,0,0
986,1,TRANSFER,700967.19,15383,50767.43,0,48,191991.9502,171933.7033,1,0,1
987,1,PAYMENT,8354.27,5611,0,0,1,8354.27,0,0,1,1
988,1,DEBIT,5423.28,20281,11523,0,48,311524.4073,354578.7085,0,1,0
989,1,PAYMENT,708.59,14857.72,0,0,1,708.59,0,0,1,0
990,1,PAYMENT,8358.81,3467,0,0,1,8358.81,0,0,1,1
991,1,PAYMENT,2245.62,30910,0,0,1,2245.62,0,0,1,0
992,1,PAYMENT,4593.59,78282,0,0,1,4593.59,0,0,1,0
993,1,PAYMENT,399.66,153760,0,0,1,399.66,0,0,1,0
994,1,PAYMENT,1617.9,507865,0,0,1,1617.9,0,0,1,0
995,1,PAYMENT,2167.26,13669,0,0,1,2167.26,0,0,1,0
996,1,PAYMENT,9738.95,289748,0,0,1,9738.95,0,0,1,0
997,1,PAYMENT,3396.25,18524,0,0,1,3396.25,0,0,1,0
998,1,PAYMENT,6780.78,52640,0,0,1,6780.78,0,0,1,0
999,1,PAYMENT,2284.54,539,0,0,1,2284.54,0,0,1,1
1000,1,PAYMENT,502.61,15156,0,0,1,502.61,0,0,1,0
1001,1,PAYMENT,8716.47,8236,0,0,1,8716.47,0,0,1,1
1002,1,CASH_OUT,209370.56,0,236285.04,0,69,301312.4107,550013.3933,0,0,1
1003,1,CASH_OUT,117023.79,0,121366.44,0,54,183288.3381,144847.0765,0,0,1
1004,1,PAYMENT,10891.96,4986.72,0,0,1,10891.96,0,0,1,1
1005,1,PAYMENT,4149.86,0,0,0,1,4149.86,0,0,1,1
1006,1,PAYMENT,13252.81,0,0,0,1,13252.81,0,0,1,1
1007,1,PAYMENT,1213.64,86078,0,0,1,1213.64,0,0,1,0
1008,1,PAYMENT,5800.85,41025,0,0,1,5800.85,0,0,1,0
1009,1,PAYMENT,8094.53,50950,0,0,1,8094.53,0,0,1,0
1010,1,PAYMENT,3825.39,4094,0,0,1,3825.39,0,0,1,0
1011,1,PAYMENT,12162.01,38372.2,0,0,1,12162.01,0,0,1,0
1012,1,CASH_OUT,472385.25,26210.19,1541224.63,0,95,318117.8245,525756.1287,1,0,1
1013,1,PAYMENT,13427.34,102672,0,0,1,13427.34,0,0,1,0
1014,1,PAYMENT,1873.13,139873,0,0,1,1873.13,0,0,1,0
1015,1,PAYMENT,6443.58,546,0,0,1,6443.58,0,0,1,1
1016,1,PAYMENT,4008.01,105389,0,0,1,4008.01,0,0,1,0
1017,1,CASH_OUT,197186.52,101380.99,362142.37,0,89,323544.6707,466678.4508,0,0,1
1018,1,PAYMENT,1220.37,159791,0,0,1,1220.37,0,0,1,0
1019,1,DEBIT,1683.95,16741,11346.62,0,29,192069.7959,217509.2239,0,0,0
1020,1,PAYMENT,2713.67,20210,0,0,1,2713.67,0,0,1,0
1021,1,PAYMENT,4867.56,30853.2,0,0,1,4867.56,0,0,1,0
1022,1,CASH_OUT,242940.23,25985.64,1274680.48,0,84,462567.7718,974781.4103,0,0,1
1023,1,PAYMENT,4433.98,10931,0,0,1,4433.98,0,0,1,0
1024,1,PAYMENT,2168.8,653735,0,0,1,2168.8,0,0,1,0
1025,1,PAYMENT,10059.7,10776,0,0,1,10059.7,0,0,1,0
1026,1,PAYMENT,8092.1,1302,0,0,1,8092.1,0,0,1,1
1027,1,PAYMENT,11770.54,255488,0,0,1,11770.54,0,0,1,0
1028,1,PAYMENT,1576.78,18417,0,0,1,1576.78,0,0,1,0
1029,1,PAYMENT,320.53,16482,0,0,1,320.53,0,0,1,0
1030,1,DEBIT,3390.74,48021,9463,0,45,321203.4704,539196.1404,0,1,0
1031,1,PAYMENT,2736.35,22626.55,0,0,1,2736.35,0,0,1,0
1032,1,PAYMENT,6029.92,19890.19,0,0,1,6029.92,0,0,1,0
1033,1,PAYMENT,7506.65,13860.27,0,0,1,7506.65,0,0,1,0
1034,1,PAYMENT,12621.09,112421,0,0,1,12621.09,0,0,1,0
1035,1,PAYMENT,1582.67,14528,0,0,1,1582.67,0,0,1,0
1036,1,PAYMENT,881.26,5386,0,0,1,881.26,0,0,1,0
1037,1,DEBIT,4651.67,35210,50204.54,0,47,288588.7666,290745.9158,0,1,0
1038,1,PAYMENT,8074.16,21495,0,0,1,8074.16,0,0,1,0
1039,1,PAYMENT,4337.08,13420.84,0,0,1,4337.08,0,0,1,0
1040,1,DEBIT,429.42,46064,31281,0,19,123496.7421,108508.2043,0,0,0
1041,1,PAYMENT,7645.96,1798,0,0,1,7645.96,0,0,1,1
1042,1,TRANSFER,221654.28,22377,31493.45,0,60,334454.2048,450639.0382,0,0,1
1043,1,PAYMENT,10932.41,0,0,0,1,10932.41,0,0,1,1
1044,1,PAYMENT,4518.42,8790,0,0,1,4518.42,0,0,1,0
1045,1,PAYMENT,1616.52,50396,0,0,1,1616.52,0,0,1,0
1046,1,PAYMENT,3545.37,98028,0,0,1,3545.37,0,0,1,0
1047,1,CASH_IN,159334.62,1746897.72,15735.13,0,31,245364.7645,288429.6064,0,1,0
1048,1,CASH_OUT,334262.17,1906232.33,1288904.4,0,109,389200.8072,553375.1606,0,0,0
1049,1,PAYMENT,5403.87,14404,0,0,1,5403.87,0,0,1,0
1050,1,PAYMENT,13288.84,21745,0,0,1,13288.84,0,0,1,0
1051,1,PAYMENT,7079.24,13878.66,0,0,1,7079.24,0,0,1,0
1052,1,PAYMENT,4451.95,6799.42,0,0,1,4451.95,0,0,1,0
1053,1,PAYMENT,25554.79,2347.47,0,0,1,25554.79,0,0,1,1
1054,1,PAYMENT,6757.51,20874,0,0,1,6757.51,0,0,1,0
1055,1,PAYMENT,2756.3,27839.46,0,0,1,2756.3,0,0,1,0
1056,1,PAYMENT,4163.82,25083.17,0,0,1,4163.82,0,0,1,0
1057,1,DEBIT,5416.8,51206,19346,0,40,164274.8258,151754.4965,0,0,0
1058,1,PAYMENT,8356.44,26806,0,0,1,8356.44,0,0,1,0
1059,1,DEBIT,7257.7,1369271.13,13711,0,38,169343.0887,176035.8147,0,0,0
1060,1,PAYMENT,5570.5,1362013.43,0,0,1,5570.5,0,0,1,0
1061,1,PAYMENT,9181.99,1356442.93,0,0,1,9181.99,0,0,1,0
1062,1,PAYMENT,663.34,1347260.94,0,0,1,663.34,0,0,1,0
1063,1,PAYMENT,1532.35,1346597.6,0,0,1,1532.35,0,0,1,0
1064,1,PAYMENT,1180.55,1345065.25,0,0,1,1180.55,0,0,1,0
1065,1,PAYMENT,7950.29,1343884.7,0,0,1,7950.29,0,0,1,0
1066,1,PAYMENT,5334.81,1335934.41,0,0,1,5334.81,0,0,1,0
1067,1,PAYMENT,760.21,1330599.59,0,0,1,760.21,0,0,1,0
1068,1,PAYMENT,1697.56,610733.41,0,0,1,1697.56,0,0,1,0
1069,1,PAYMENT,112.56,609035.85,0,0,1,112.56,0,0,1,0
1070,1,PAYMENT,13373.96,608923.29,0,0,1,13373.96,0,0,1,0
1071,1,DEBIT,6606.47,1862,18868.96,0,80,330883.1305,389827.0497,0,0,1
1072,1,CASH_OUT,208501.33,0,8698085.64,0,84,370350.3565,452402.3474,0,0,1
1073,1,PAYMENT,1045.63,26411.48,0,0,1,1045.63,0,0,1,0
1074,1,CASH_OUT,363482.02,25365.85,480622.13,0,92,334591.8013,446929.3757,0,0,1
1075,1,DEBIT,2935.86,41256,18899.88,0,56,257314.1829,289324.8601,0,0,0
1076,1,CASH_IN,88626.65,39083,13360,0,57,1261378.05,3596177.369,0,1,0
1077,1,CASH_OUT,540789.56,18130,1538532.42,0,97,437143.4887,711931.5137,1,0,1
1078,1,PAYMENT,10430.39,73364.91,0,0,1,10430.39,0,0,1,0
1079,1,PAYMENT,4279.07,62934.52,0,0,1,4279.07,0,0,1,0
1080,1,PAYMENT,3537.25,58655.45,0,0,1,3537.25,0,0,1,0
1081,1,TRANSFER,66225.76,11642,16946.28,0,48,311524.4073,354578.7085,0,1,1
1082,1,PAYMENT,964.77,28820,0,0,1,964.77,0,0,1,0
1083,1,PAYMENT,12178.51,0,0,0,1,12178.51,0,0,1,1
1084,1,CASH_OUT,310157.55,0,19105114.55,0,101,427783.1841,546776.4605,0,0,1
1085,1,PAYMENT,2272.54,39494,0,0,1,2272.54,0,0,1,0
1086,1,PAYMENT,6078.56,16124,0,0,1,6078.56,0,0,1,0
1087,1,PAYMENT,4108.8,12083,0,0,1,4108.8,0,0,1,0
1088,1,PAYMENT,2671.31,57811,0,0,1,2671.31,0,0,1,0
1089,1,PAYMENT,12426.38,32300,0,0,1,12426.38,0,0,1,0
