step,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag,CASH_IN,CASH_OUT,DEBIT,TRANSFER
187,60451.8,103330.0,601956.65,0,12,834928.5708333333,1108472.0099064235,0,0,0,1,0,0,0
19,16435.2,60467.0,0.0,0,1,16435.2,0.0,0,1,0,0,0,0,0
41,2159.03,52583.0,0.0,0,1,2159.03,0.0,0,1,0,0,0,0,0
350,2570.83,71523.17,0.0,0,1,2570.83,0.0,0,1,0,0,0,0,0
230,24631.4,0.0,134911.16,0,7,56371.20857142857,39669.22443587154,0,0,1,0,1,0,0
327,10000000.0,11604.0,412798.49,0,11,2237746.598181818,3920146.904183573,1,0,1,0,0,0,1
324,17472.42,153988.68,0.0,0,1,17472.42,0.0,0,1,0,0,0,0,0
165,14128.15,103492.33,0.0,0,1,14128.15,0.0,0,1,0,0,0,0,0
347,173811.03,1274969.47,240839.48,0,5,92860.062,77726.53720660898,0,0,0,1,0,0,0
383,3975.47,50580.0,0.0,0,1,3975.47,0.0,0,1,0,0,0,0,0
326,19973.59,15030241.11,261127.99,0,11,154701.1318181818,182747.32001505545,0,0,0,1,0,0,0
132,97380.49,3005.0,0.0,0,2,161935.79,91294.98078306386,0,0,1,0,1,0,0
213,130573.04,0.0,753592.01,0,10,216742.313,178829.58842673598,0,0,1,0,0,0,1
588,12169.26,232632.0,3409398.87,0,11,350973.42454545456,396026.1279863243,0,0,0,0,1,0,0
273,72177.28,13427.0,528303.33,0,10,180580.328,134634.39316307634,0,0,1,0,1,0,0
324,8147.6,0.0,0.0,0,1,8147.6,0.0,0,1,1,0,0,0,0
308,1442.53,0.0,0.0,0,1,1442.53,0.0,0,1,1,0,0,0,0
396,3266.07,0.0,0.0,0,1,3266.07,0.0,0,1,1,0,0,0,0
140,8137.1,0.0,0.0,0,1,8137.1,0.0,0,1,1,0,0,0,0
322,416905.42,26932.0,2656332.48,0,24,276851.0645833333,385611.04952137225,1,0,1,0,1,0,0
375,38352.36,17245.0,6782860.86,0,25,304178.6372,475639.1526201528,0,0,1,0,1,0,0
14,167753.83,0.0,234186.48,0,30,268152.354,512850.6663815394,0,0,1,0,1,0,0
43,3188.56,80876.0,0.0,0,1,3188.56,0.0,0,1,0,0,0,0,0
166,24507.48,4265285.82,115413.26,0,12,219612.03666666665,167865.4989738156,0,0,0,1,0,0,0
299,46003.74,0.0,215594.73,0,5,87825.356,57311.91080196532,0,0,1,0,1,0,0
96,2671.09,107937.0,0.0,0,1,2671.09,0.0,0,1,0,0,0,0,0
321,20794.27,10061.0,0.0,0,1,20794.27,0.0,0,1,1,0,0,0,0
157,309796.39,10505.0,0.0,0,13,173562.90538461538,111690.6028069924,0,0,1,0,1,0,0
183,124154.35,55136.0,260591.14,0,16,152338.73374999998,154599.38073718702,0,0,0,1,0,0,0
323,80737.46,0.0,1157955.7,0,18,155624.8211111111,130763.72123017925,0,0,1,0,1,0,0
476,147229.38,172.0,0.0,0,1,147229.38,0.0,0,0,1,0,1,0,0
210,165608.34,288866.92,1099122.45,0,20,201519.283,183049.97277652417,0,0,0,0,1,0,0
165,896.86,0.0,0.0,0,1,896.86,0.0,0,1,1,0,0,0,0
14,20150.34,0.0,212220.0,0,18,149511.45166666666,120781.82312662636,0,0,1,0,0,0,1
155,987.35,0.0,0.0,0,1,987.35,0.0,0,1,1,0,0,0,0
166,84344.68,355381.0,0.0,0,5,199267.228,144788.25491454315,0,1,0,1,0,0,0
297,7179.96,112521.0,0.0,0,1,7179.96,0.0,0,1,0,0,0,0,0
34,474732.52,24145.0,12647304.96,0,32,1139549.8284375,3104720.277547878,1,0,1,0,1,0,0
404,6125.5,0.0,0.0,0,1,6125.5,0.0,0,1,1,0,0,0,0
275,394537.59,0.0,763901.06,0,22,163991.08045454544,109553.18644868104,1,0,1,0,1,0,0
324,691982.61,35987.0,165523.1,0,18,139422.95222222223,156485.86846865274,1,1,0,1,0,0,0
281,3787.18,434078.79,0.0,0,1,3787.18,0.0,0,1,0,0,0,0,0
299,185835.95,0.0,260814.89,0,8,299973.63,134668.09521386944,0,0,1,0,1,0,0
350,17111.87,20173.0,0.0,0,1,17111.87,0.0,0,1,0,0,0,0,0
404,165925.19,0.0,174263.68,0,6,149823.25666666665,82735.40973845351,0,0,1,0,1,0,0
538,90210.81,92329.0,242858.05,0,9,105318.59555555556,78821.54357622954,0,0,0,1,0,0,0
330,80954.77,231221.28,1680576.82,0,28,204200.005,156777.88738030774,0,0,0,1,0,0,0
9,75212.06,0.0,94009.37,0,34,314327.69205882354,354215.18937485263,0,0,1,0,1,0,0
353,18204.22,59764.05,0.0,0,1,18204.22,0.0,0,1,0,0,0,0,0
372,360565.99,0.0,13885041.94,0,15,703355.1073333333,1756445.6088514214,0,0,1,0,1,0,0
347,105135.29,9509.0,0.0,0,3,132218.20333333334,41653.55805231089,0,0,1,0,1,0,0
38,377034.26,0.0,306140.47,0,22,267058.6481818182,231770.71273490984,1,0,1,0,1,0,0
137,569721.0,50029.0,62566.13,0,6,190833.31333333327,207372.06095604,1,0,1,0,1,0,0
228,157135.51,1597552.89,254623.85,0,7,98703.65714285712,87214.80487509289,0,0,0,1,0,0,0
301,79453.52,0.0,10402486.38,0,50,325366.4472,320597.7144300926,0,0,1,0,1,0,0
304,124000.2,0.0,3988996.54,0,21,243754.2404761905,348978.6647057089,0,0,1,0,1,0,0
205,60942.05,80014.0,120639.8,0,19,93813.54157894738,86961.33313625483,0,0,0,1,0,0,0
403,363413.73,12894.0,0.0,0,4,190209.8125,167147.97362922915,0,0,1,0,1,0,0
186,48465.36,22267.0,0.0,0,1,48465.36,0.0,0,1,1,0,0,0,0
228,202327.49,20955.0,10593.93,0,12,178432.77166666664,95280.66213218494,0,0,1,0,1,0,0
46,201401.51,2474711.33,3160904.08,0,28,364260.0482142857,427541.03519354266,0,0,0,1,0,0,0
356,74443.56,0.0,7386130.56,0,3,137212.73,57696.23964651336,0,0,1,0,0,0,1
374,50431.29,0.0,109955.99,0,4,67550.97750000001,30941.988685281554,0,0,1,0,1,0,0
17,332202.93,0.0,1186687.61,0,33,221174.7481818182,206519.7947809973,0,0,1,0,0,0,1
208,1456.44,0.0,0.0,0,1,1456.44,0.0,0,1,1,0,0,0,0
274,134128.12,64038.0,250829.67,0,9,149510.97666666668,79613.59123846113,0,0,1,0,1,0,0
227,368101.73,61790.0,206350.72,0,9,192822.7111111111,167287.6453119198,1,0,1,0,1,0,0
15,85232.14,6138931.28,4290027.63,0,52,337137.5732692307,874136.807032467,0,0,0,1,0,0,0
17,403698.49,673461.84,499468.84,0,27,204041.3633333333,155732.5430011621,1,0,0,1,0,0,0
210,45838.67,0.0,66843.11,0,11,193820.62545454543,228504.50349939943,0,0,1,0,1,0,0
19,767304.82,29872.0,32220.94,0,29,301967.65137931035,390810.86925486167,1,0,1,0,0,0,1
44,308491.1,3890.0,0.0,0,23,248956.64521739128,325732.4364272109,0,0,1,0,1,0,0
141,12213.29,0.0,0.0,0,1,12213.29,0.0,0,1,1,0,0,0,0
684,336963.23,55466.0,34322.76,0,7,165738.08285714287,104024.64391850994,0,0,1,0,1,0,0
36,63178.28,7625790.46,1315237.96,0,24,174698.00166666668,136229.79198884105,0,0,0,1,0,0,0
131,9542.59,21324.0,0.0,0,1,9542.59,0.0,0,1,0,0,0,0,0
252,189433.76,479.0,966808.87,0,12,285440.8675,385050.1451681014,0,0,1,0,1,0,0
544,308684.43,0.0,1176596.66,0,4,358868.61,300859.13685281936,0,0,1,0,0,0,1
661,24485.86,15870.0,31645.61,0,3,194225.23666666663,147847.73637583846,0,0,1,0,1,0,0
285,9334.98,10046.0,0.0,0,1,9334.98,0.0,0,1,0,0,0,0,0
44,20008.08,9095.49,427322.57,0,37,246387.5862162162,241285.76662590948,0,0,1,0,1,0,0
304,308195.55,0.0,548786.73,0,6,156888.43,107346.36503613713,0,0,1,0,1,0,0
277,346093.62,104.0,943519.42,0,9,196485.68777777776,165061.49670048128,0,0,0,1,0,0,0
394,1967374.47,102037.0,678923.14,0,16,358017.046875,546022.1398998497,1,0,1,0,0,0,1
358,13021.99,457526.58,0.0,0,1,13021.99,0.0,0,1,0,0,0,0,0
289,4383082.84,0.0,4877257.45,0,21,585944.329047619,973226.2164979934,1,0,1,0,0,0,1
396,748.24,330312.0,0.0,0,1,748.24,0.0,0,1,0,0,0,0,0
132,124155.62,15244.0,5114310.6,0,44,326883.6765909091,297777.8288969204,0,0,0,1,0,0,0
232,22886.32,0.0,916753.75,0,24,168178.34083333335,208233.99972838612,0,0,1,0,1,0,0
22,49227.16,134.0,0.0,0,26,187634.3569230769,137231.46031580318,0,1,0,1,0,0,0
45,547721.29,6062.0,58811.56,0,12,250203.4583333333,197368.2657562151,1,0,1,0,0,0,1
206,83765.45,6044.0,8322561.37,0,29,399593.2272413793,527215.5109206303,0,0,1,0,1,0,0
141,42512.65,0.0,269671.77,0,17,248313.99764705883,290189.39308445406,0,0,1,0,1,0,0
154,132821.33,8010.0,0.0,0,9,150502.55,38689.35357616712,0,0,1,0,1,0,0
38,131760.84,0.0,229484.14,0,11,166837.95727272728,150148.18008065646,0,0,1,0,1,0,0
42,8675.89,0.0,0.0,0,1,8675.89,0.0,0,1,1,0,0,0,0
183,152804.84,2256601.33,379921.66,0,3,121079.77333333332,27919.3458131263,0,0,0,1,0,0,0
228,41650.08,0.0,225455.36,0,7,83968.73571428572,84728.89628015479,0,0,1,0,1,0,0
202,15589.18,0.0,0.0,0,1,15589.18,0.0,0,1,1,0,0,0,0
201,125193.33,1436064.22,193944.29,0,10,154093.68300000002,69461.88414163684,0,0,0,1,0,0,0
348,4977791.8,0.0,6380959.72,0,25,537699.8376,1048803.8929176216,1,0,1,0,0,0,1
589,5399.4,0.0,0.0,0,1,5399.4,0.0,0,1,1,0,0,0,0
331,88577.93,0.0,149207.54,0,2,113511.735,35261.7251925661,0,0,1,0,1,0,0
40,141498.87,3947828.5,363074.66,0,15,202804.594,206958.3967630766,0,0,0,1,0,0,0
235,22494.12,0.0,0.0,0,1,22494.12,0.0,0,1,1,0,0,0,0
395,32889.3,30992.3,0.0,0,1,32889.3,0.0,0,1,1,0,0,0,0
373,49010.75,157384.0,0.0,0,1,49010.75,0.0,0,1,0,0,0,0,0
228,2710.99,9586.0,0.0,0,1,2710.99,0.0,0,1,0,0,0,0,0
180,134631.82,3522141.86,2236059.42,0,17,275267.7335294117,194807.8597589195,0,0,0,1,0,0,0
406,158691.57,12735586.58,3011269.96,0,5,232912.412,130677.43056187694,0,0,0,1,0,0,0
275,18664.73,175.0,0.0,0,1,18664.73,0.0,0,1,1,0,0,0,0
10,151936.53,90291.27,427037.01,0,28,340720.39357142855,518655.4545596394,0,0,1,0,1,0,0
403,181536.77,50330.0,1947570.82,0,4,616377.1725,652940.3637673313,0,0,1,0,1,0,0
206,399025.95,0.0,4458308.94,0,15,293149.57266666665,332300.3309651856,1,0,1,0,0,0,1
36,285696.81,314671.0,0.0,0,27,228469.1796296296,106711.95440958667,0,1,0,1,0,0,0
184,356056.4,217740.07,680311.44,0,12,320854.4925,206768.31930851977,0,0,1,0,1,0,0
157,178576.84,524643.38,321088.14,0,28,288825.6835714286,273317.40780365875,0,0,0,0,0,0,1
352,267493.5,51853.0,361716.06,0,5,207649.05,84986.0406270974,0,0,1,0,0,0,1
286,8202.41,15.0,0.0,0,1,8202.41,0.0,0,1,1,0,0,0,0
274,227287.82,51945.0,291992.17,0,8,127212.8225,107349.57698940806,0,0,0,1,0,0,0
357,1562352.66,81390.72,4510637.44,0,17,405089.72411764704,466924.8629357718,1,0,1,0,0,0,1
426,141741.73,0.0,161653.53,0,3,151165.91,9998.406037224127,0,0,1,0,1,0,0
346,57422.56,397.0,320304.51,0,13,183848.68923076923,145502.09782798096,0,0,1,0,1,0,0
17,37843.65,3416309.76,4725139.11,0,43,424414.11232558143,1050075.1387240803,0,0,0,1,0,0,0
42,157129.2,0.0,2563964.09,0,47,237401.27489361705,266580.3161340914,0,0,1,0,1,0,0
354,216252.53,2420.0,419205.12,0,15,193297.13333333333,121032.4171660386,0,0,1,0,1,0,0
20,7937.62,0.0,0.0,0,1,7937.62,0.0,0,1,1,0,0,0,0
133,181208.25,19108.0,0.0,0,12,125205.09333333334,123997.8521125328,0,0,1,0,1,0,0
20,18859.05,0.0,0.0,0,1,18859.05,0.0,0,1,1,0,0,0,0
252,403364.76,666643.0,868.0,0,8,181727.3875,138784.68197860316,1,0,0,0,1,0,0
371,961126.68,36789.0,124289.06,0,4,282460.2725,455055.2357992829,1,0,1,0,0,0,1
274,19143.4,58560.62,0.0,0,1,19143.4,0.0,0,1,0,0,0,0,0
162,3994.79,0.0,0.0,0,1,3994.79,0.0,0,1,1,0,0,0,0
403,141296.44,9069.0,12125439.72,0,38,423819.3507894737,468414.70646114193,0,0,1,0,1,0,0
19,10494.65,0.0,0.0,0,1,10494.65,0.0,0,1,1,0,0,0,0
350,334633.91,455.0,11083071.81,0,12,554844.7283333334,817833.9370238512,0,0,1,0,1,0,0
43,78813.42,127309.26,142526.2,0,15,155263.29866666667,130176.58764587136,0,0,0,1,0,0,0
275,1987.12,250923.0,0.0,0,1,1987.12,0.0,0,1,0,0,0,0,0
179,104664.67,0.0,375701.41,0,19,255619.3178947369,281827.1953211444,0,0,1,0,1,0,0
229,243272.38,19001.0,172418.32,0,7,208697.0285714286,122161.72376794153,0,1,0,1,0,0,0
187,6952.37,305.0,0.0,0,1,6952.37,0.0,0,1,1,0,0,0,0
302,10647.46,0.0,0.0,0,1,10647.46,0.0,0,1,1,0,0,0,0
207,253149.63,506757.0,0.0,0,7,235835.4557142857,121112.63694617932,0,0,0,0,1,0,0
402,1509061.31,0.0,1561234.34,0,3,1005052.48,710638.0263464655,1,0,1,0,0,0,1
139,280519.77,2310.0,0.0,0,16,163137.42875,119411.83720758963,0,0,1,0,1,0,0
132,531778.61,10492.0,0.0,0,18,236236.335,162425.03909939286,1,0,1,0,0,0,1
43,7626.01,12230.0,0.0,0,1,7626.01,0.0,0,1,0,0,0,0,0
42,2057.38,18095.0,0.0,0,1,2057.38,0.0,0,1,0,0,0,0,0
258,17571.49,778418.0,0.0,0,1,17571.49,0.0,0,1,0,0,0,0,0
167,10708.79,0.0,0.0,0,1,10708.79,0.0,0,1,1,0,0,0,0
332,8227.11,21453.0,0.0,0,1,8227.11,0.0,0,1,0,0,0,0,0
261,9663.76,362033.21,0.0,0,1,9663.76,0.0,0,1,0,0,0,0,0
40,144640.56,0.0,372663.05,0,20,340729.7265,462722.4100024313,0,0,1,0,1,0,0
178,19915.8,30286.0,100481.01,0,13,69545.09,61927.03398065957,0,0,0,1,0,0,0
139,7349.4,31178.0,0.0,0,1,7349.4,0.0,0,1,0,0,0,0,0
403,23143.1,0.0,0.0,0,1,23143.1,0.0,0,1,1,0,0,0,0
9,25895.15,0.0,1055550.97,0,44,340712.8372727273,494238.7833724118,0,0,1,0,1,0,0
691,8595.78,72540.33,0.0,0,1,8595.78,0.0,0,1,0,0,0,0,0
19,17091.66,0.0,981670.38,0,26,182123.18153846156,125760.40404737578,0,0,1,0,1,0,0
372,32219.81,31974.0,281907.5,0,2,95219.53,89095.05844970752,0,0,1,0,1,0,0
353,203082.14,10034.0,605728.78,0,7,191301.95,114509.79028587075,0,0,1,0,1,0,0
13,242855.07,0.0,351745.95,0,16,186942.449375,153795.89377789348,0,0,1,0,1,0,0
369,173679.41,17892996.48,336218.48,0,9,123994.13888888888,74006.83848530764,0,0,0,1,0,0,0
302,91974.32,10426.0,0.0,0,3,124240.19,116855.18166215692,0,1,0,1,0,0,0
234,329524.17,40360.0,0.0,0,4,162271.005,150811.95079067032,0,0,1,0,1,0,0
44,563637.54,180.0,349595.6,0,36,177320.8461111111,129904.19219976316,1,0,1,0,0,0,1
277,11821.29,0.0,0.0,0,1,11821.29,0.0,0,1,1,0,0,0,0
227,1758055.59,0.0,3310904.44,0,30,492148.6286666666,737233.3691101477,1,0,1,0,0,0,1
186,138051.43,11764.0,1161278.05,0,17,198576.9188235294,118593.43874498832,0,0,1,0,1,0,0
206,20524.88,0.0,0.0,0,1,20524.88,0.0,0,1,1,0,0,0,0
10,323979.25,5325863.99,565819.84,0,40,232166.1625,333346.4949045345,0,0,0,1,0,0,0
8,731079.99,196.0,55044.74,0,36,318515.955,260633.80692665657,1,0,1,0,0,0,1
13,58703.83,53311.0,389397.26,0,41,240441.4331707317,195832.3296041469,0,0,0,1,0,0,0
251,74773.38,96323.0,275508.82,0,5,291316.29400000005,281611.5918719062,0,0,0,0,1,0,0
281,357148.15,6977672.05,2007519.88,0,17,247672.2023529412,155428.24524673264,0,0,0,1,0,0,0
304,148675.26,10051.0,10049844.95,0,20,524296.6065,906527.9027373164,0,0,1,0,1,0,0
372,7976.37,39607.0,0.0,0,1,7976.37,0.0,0,1,0,0,0,0,0
304,150816.99,9632776.63,676199.59,0,6,255814.83833333332,170218.64979969914,0,0,0,1,0,0,0
354,172490.41,6421362.96,2073021.69,0,9,346734.07666666666,548057.3987200583,0,0,0,1,0,0,0
324,188991.08,0.0,4196440.78,0,22,312432.8859090909,376811.796506756,0,0,1,0,1,0,0
656,6914.85,39619.0,0.0,0,1,6914.85,0.0,0,1,0,0,0,0,0
137,129766.74,9097060.29,300608.27,0,8,171713.555,107309.95051581098,0,0,0,1,0,0,0
306,2186.12,194669.4,0.0,0,1,2186.12,0.0,0,1,0,0,0,0,0
260,3745.95,11026.0,0.0,0,1,3745.95,0.0,0,1,0,0,0,0,0
37,90983.84,5011.0,136368.51,0,12,168024.24083333334,172383.01518479036,0,0,1,0,1,0,0
10,416868.07,60287.0,0.0,0,25,184538.408,145702.64543787742,1,1,0,1,0,0,0
327,22621.07,582.0,0.0,0,1,22621.07,0.0,0,1,1,0,0,0,0
181,9863.09,0.0,0.0,0,1,9863.09,0.0,0,1,1,0,0,0,0
396,276993.53,3206641.65,673341.79,0,6,206047.15,98209.76546330065,0,0,0,1,0,0,0
165,161446.44,252526.0,180851.88,0,10,143318.313,130946.21390676862,0,0,0,0,1,0,0
133,224249.53,149294.0,0.0,0,6,107172.23333333334,95155.4115356014,0,0,1,0,1,0,0
377,13604.45,15480.0,0.0,0,1,13604.45,0.0,0,1,0,0,0,0,0
346,234967.48,124.0,40654079.24,0,8,5124153.2375,5816859.104767155,0,0,1,0,1,0,0
403,186627.9,30806.0,73365.84,0,2,129996.87,80088.37067715761,0,1,0,1,0,0,0
359,13979.5,291915.0,0.0,0,1,13979.5,0.0,0,1,0,0,0,0,0
349,100840.48,0.0,863424.54,0,8,209980.57625,122639.5328470268,0,0,1,0,1,0,0
403,62999.34,0.0,0.0,0,1,62999.34,0.0,0,1,1,0,0,0,0
231,27637.87,137181.0,0.0,0,1,27637.87,0.0,0,1,0,0,0,0,0
35,22239.84,4424.0,0.0,0,1,22239.84,0.0,0,1,1,0,0,0,0
38,108916.13,0.0,8834130.05,0,46,516001.9095652174,961674.8620462056,0,0,1,0,1,0,0
187,4470.61,0.0,0.0,0,1,4470.61,0.0,0,1,1,0,0,0,0
396,134424.75,0.0,3635857.03,0,11,454518.50363636366,618457.8931860826,0,0,1,0,1,0,0
206,5148.99,0.0,0.0,0,1,5148.99,0.0,0,1,1,0,0,0,0
324,8994.94,54355.23,0.0,0,1,8994.94,0.0,0,1,0,0,0,0,0
162,166506.0,1290472.37,348851.36,0,14,174355.20428571428,140871.4382937073,0,0,0,1,0,0,0
327,4005.87,8068.22,0.0,0,1,4005.87,0.0,0,1,0,0,0,0,0
303,452644.79,2263593.58,3528560.68,0,24,279275.2625,273295.9386291869,1,0,0,1,0,0,0
34,272879.59,8542.0,55241.74,0,17,245921.22529411764,367653.51543175697,0,0,1,0,0,0,1
686,152815.85,5951442.49,177188.27,0,1,152815.85,0.0,0,0,0,1,0,0,0
11,2948.64,0.0,0.0,0,1,2948.64,0.0,0,1,1,0,0,0,0
205,230868.59,0.0,1639062.24,0,24,220360.99750000003,147498.78250782588,0,0,1,0,0,0,1
376,125685.96,110421.34,467368.38,0,17,148709.8388235294,116953.40021218786,0,0,0,1,0,0,0
403,198329.62,79934.0,0.0,0,13,164517.58384615384,132996.21406382186,0,0,1,0,1,0,0
181,76259.3,195751.0,0.0,0,1,76259.3,0.0,0,1,0,0,0,0,0
283,101897.22,5669550.25,809501.0,0,15,147339.33933333334,131890.94757633063,0,0,0,1,0,0,0
309,2863.55,240.0,0.0,0,1,2863.55,0.0,0,1,1,0,0,0,0
403,70544.23,0.0,198586.54,0,3,138022.01666666666,60159.50007187754,0,0,1,0,1,0,0
377,7701.91,315734.0,0.0,0,1,7701.91,0.0,0,1,0,0,0,0,0
140,86238.89,3463.0,0.0,0,14,193724.8921428572,143359.53682035246,0,0,1,0,1,0,0
138,237638.28,31285.0,954365.2,0,20,207597.9325,323213.277496712,0,0,1,0,1,0,0
163,6706.97,0.0,0.0,0,1,6706.97,0.0,0,1,1,0,0,0,0
692,220692.21,20188.0,84467.38,0,2,152579.79499999998,96325.50105898464,0,0,1,0,1,0,0
382,23538.7,5864.61,0.0,0,1,23538.7,0.0,0,1,1,0,0,0,0
347,51772.15,9301.0,0.0,0,1,51772.15,0.0,0,1,1,0,0,0,0
355,192239.0,5416694.95,1018139.63,0,13,241623.27,187937.4252938864,0,0,0,1,0,0,0
14,190279.77,0.0,741986.76,0,42,415463.3085714286,733294.2600764685,0,0,1,0,1,0,0
228,194306.3,7648.0,598835.93,0,18,175839.43277777778,106598.96488049017,0,0,0,1,0,0,0
162,8256.31,11187.4,0.0,0,1,8256.31,0.0,0,1,0,0,0,0,0
279,241857.71,55140.0,125353.1,0,4,106441.31,91286.5707926991,0,0,1,0,1,0,0
15,174119.09,2774543.68,360406.91,0,20,262498.7975,478960.5570922423,0,0,0,1,0,0,0
256,17503.27,37424.17,0.0,0,1,17503.27,0.0,0,1,0,0,0,0,0
324,18430.68,164.0,0.0,0,1,18430.68,0.0,0,1,1,0,0,0,0
11,168644.56,0.0,2134465.02,0,31,274369.829032258,350458.7232820183,0,0,1,0,1,0,0
285,115708.25,8242.0,0.0,0,5,233702.226,255079.8467146716,0,1,0,1,0,0,0
179,131891.52,72097.0,350068.33,0,15,239939.158,148161.46821336684,0,0,1,0,1,0,0
304,11171.74,40161.0,0.0,0,1,11171.74,0.0,0,1,0,0,0,0,0
350,700266.31,18473.0,131458.27,0,17,196849.5229411765,185385.0047269072,1,0,1,0,0,0,1
229,66845.85,8145195.17,516084.4,0,9,132865.9477777778,93374.23806814126,0,0,0,1,0,0,0
590,42472.72,53903.19,812170.91,0,6,161048.18333333332,90536.32235222647,0,0,0,0,1,0,0
303,11733.26,0.0,0.0,0,1,11733.26,0.0,0,1,1,0,0,0,0
375,74607.79,297925.0,0.0,0,4,79392.4375,27675.0529942707,0,0,0,0,1,0,0
540,100686.62,66610.0,107914.19,0,13,163468.46923076923,110979.94337437968,0,0,1,0,1,0,0
332,16967.89,0.0,380169.06,0,4,182730.49,193619.54703255143,0,0,1,0,1,0,0
17,257648.34,0.0,5498797.34,0,52,278596.0438461538,266091.67888060183,0,0,1,0,1,0,0
282,436143.67,0.0,1459798.53,0,18,168589.26833333334,116826.30494040932,1,0,1,0,1,0,0
599,120863.46,8215574.72,526652.03,0,2,144190.555,32989.4941197656,0,0,0,1,0,0,0
306,16245.63,0.0,0.0,0,1,16245.63,0.0,0,1,1,0,0,0,0
347,52031.96,0.0,2984748.14,0,17,260387.78411764707,243000.48283479863,0,0,1,0,1,0,0
330,614409.28,0.0,1758351.53,0,17,198166.36529411768,175547.22674584782,1,0,1,0,0,0,1
254,389.27,13489.2,202995.39,0,6,59154.85,78474.53304706438,0,0,0,0,1,0,0
303,5598516.51,0.0,6484844.68,0,42,494330.8471428571,967325.5439287032,1,0,1,0,0,0,1
331,90861.39,0.0,9796568.78,0,24,607124.4770833333,949319.846994375,0,0,1,0,1,0,0
35,405178.52,0.0,723602.24,0,31,182180.21741935489,107935.45875322031,1,0,1,0,1,0,0
16,202489.56,0.0,3342467.19,0,32,279003.035625,341869.43541890907,0,0,1,0,1,0,0
691,8154.86,0.0,0.0,0,1,8154.86,0.0,0,1,1,0,0,0,0
331,119868.96,0.0,392925.64,0,6,190739.16333333333,128217.1713234128,0,0,1,0,1,0,0
355,56633.24,134382.0,636160.97,0,11,151673.58545454545,106412.49874480322,0,0,0,1,0,0,0
596,5644.72,5526.0,0.0,0,1,5644.72,0.0,0,1,1,0,0,0,0
187,4113.34,8081.0,0.0,0,1,4113.34,0.0,0,1,0,0,0,0,0
334,16075.26,26329.0,0.0,0,1,16075.26,0.0,0,1,0,0,0,0,0
360,434908.89,0.0,10580773.78,0,28,483824.5592857143,953197.3527482584,1,0,1,0,1,0,0
42,130087.3,1831693.29,181144.31,0,24,207566.37250000003,181391.36045457373,0,1,0,1,0,0,0
397,245340.46,377.0,44173.19,0,4,193448.6275,71584.74049243938,0,0,1,0,1,0,0
179,208868.91,0.0,463848.0,0,17,215389.24,151020.96846903485,0,0,1,0,0,0,1
278,4453.23,11148.94,0.0,0,1,4453.23,0.0,0,1,0,0,0,0,0
257,583111.55,0.0,1810408.61,0,11,283315.03545454546,157654.60566881215,1,0,1,0,0,0,1
354,17764.84,99929.0,973302.99,0,13,266859.8015384615,208780.89599203636,0,0,0,0,1,0,0
38,185035.51,14298944.94,269718.39,0,22,178941.82363636364,149231.9890514457,0,0,0,1,0,0,0
659,87847.65,2027050.86,646601.12,0,9,88202.30222222222,64619.39583660482,0,0,0,1,0,0,0
179,6132.28,0.0,0.0,0,1,6132.28,0.0,0,1,1,0,0,0,0
279,41323.34,17145.0,0.0,0,3,43328.39,16872.782922058235,0,0,1,0,1,0,0
215,55942.98,2186525.61,137216.81,0,5,179913.56399999998,160977.96614354008,0,0,0,1,0,0,0
305,189551.24,4171543.01,4062705.02,0,27,306668.2377777778,475050.7410884073,0,0,0,1,0,0,0
166,174519.09,1550.0,0.0,0,13,280469.84307692305,242792.72981341483,0,0,1,0,1,0,0
299,73564.65,4146001.27,276228.34,0,8,155102.7525,117219.13658413116,0,0,0,1,0,0,0
204,5629.94,43198.0,0.0,0,1,5629.94,0.0,0,1,0,0,0,0,0
38,26992.2,3092656.54,1072244.7,0,31,193785.3258064516,126361.2985601369,0,0,0,1,0,0,0
400,13876.02,210046.91,0.0,0,1,13876.02,0.0,0,1,0,0,0,0,0
278,49058.95,5396738.36,1134374.9,0,21,169231.71238095238,139348.5030719212,0,0,0,1,0,0,0
15,902.86,0.0,0.0,0,1,902.86,0.0,0,1,1,0,0,0,0
399,616313.34,12777.0,445468.47,0,6,206613.46833333332,231711.8984936439,1,0,1,0,0,0,1
346,131383.43,0.0,4498220.77,0,28,216514.8175,323532.4080103729,0,0,1,0,1,0,0
237,260064.09,61709.0,604774.32,0,26,205327.71653846157,167380.98003561125,0,0,1,0,1,0,0
232,226834.24,7508170.73,349410.13,0,12,206557.8925,203999.80962205408,0,0,0,1,0,0,0
260,8787.44,86094.0,0.0,0,1,8787.44,0.0,0,1,0,0,0,0,0
276,164498.79,0.0,290274.87,0,13,109168.54615384615,89134.93652128839,0,0,1,0,1,0,0
335,195962.02,0.0,336162.21,0,11,258580.1609090909,271540.05818796594,0,0,1,0,1,0,0
187,329604.6,66008.0,0.0,0,8,207236.085,94781.34842095494,0,0,1,0,1,0,0
574,11875.05,14791.0,0.0,0,1,11875.05,0.0,0,1,0,0,0,0,0
356,541473.21,0.0,3077255.96,0,16,267591.189375,441558.3020454336,1,0,1,0,0,0,1
41,203682.04,31624.0,0.0,0,13,118285.66153846154,87984.23761669586,0,0,1,0,1,0,0
